Gene 1,Gene 2
2895,2914
2895,2917
2895,30849
2895,6098
2895,869
2895,2891
2895,93145
2895,2893
2895,2892
2895,1740
2895,1742
28964,5170
28964,732272
28964,55183
28964,1948
28964,5585
28964,1942
28964,1947
28964,5901
28964,547
28964,23764
28964,998
28964,6714
28964,5305
28964,10807
28964,8440
28964,3676
28964,3674
28964,79682
28964,3163
28964,7532
28964,580
28964,1949
28964,2047
28964,2048
28964,2049
28964,57562
28964,7013
28964,27445
28964,1107
28964,23421
28964,1969
28964,9815
28964,29070
28964,29079
28964,2870
28964,23219
28964,3708
28964,4914
2897,6386
2897,23426
2897,1739
2897,23154
2897,2911
2897,2912
2897,2914
2897,2915
2897,2916
2897,2917
2897,2936
2897,2628
2897,1741
2897,83988
2897,1742
2896,57520
2896,9476
2896,348487
2896,92949
2896,7052
2896,26270
2896,710
2896,3339
2896,6449
2896,80125
2896,1822
2896,7528
2896,55738
2896,1080
2896,4209
2896,8328
2896,340385
2896,5565
2896,1399
2896,1025
2896,900
2896,904
2896,54431
2896,286128
2896,51530
2896,7090
2896,181
2896,51735
2896,10152
2896,968
2896,83987
2896,25913
2896,1746
2896,5296
2896,6898
2896,3101
2896,26112
2896,171169
2896,10482
2896,4093
2896,773
2896,483
2896,51701
2896,284467
2896,4665
2896,4914
2891,64061
2891,5500
2891,5501
2891,3798
2891,2911
2891,2914
2891,2915
2891,2917
2891,1499
2891,93145
2891,4644
2891,51605
2891,6855
2891,6709
2891,88
2891,6386
2891,7979
2891,5568
2891,5566
2891,5567
2891,2936
2891,5582
2891,729993
2891,10907
2891,1000
2891,2597
2891,59284
2891,116444
2891,116443
2891,3727
2891,2890
2891,2893
2891,2892
2891,1741
2891,1742
2891,23426
2891,50944
2891,8241
2891,2976
2890,5500
2890,5501
2890,5584
2890,5582
2890,3798
2890,5580
2890,5581
2890,5588
2890,2911
2890,2912
2890,2915
2890,4035
2890,10960
2890,4646
2890,93145
2890,4644
2890,4645
2890,1294
2890,10802
2890,88
2890,6386
2890,9495
2890,5568
2890,9919
2890,5566
2890,5567
2890,9787
2890,58485
2890,2936
2890,55014
2890,5583
2890,64854
2890,126003
2890,2043
2890,841
2890,6506
2890,729993
2890,1000
2890,23327
2890,6855
2890,10652
2890,59284
2890,116444
2890,116443
2890,9871
2890,1739
2890,3579
2890,26984
2890,90411
2890,8615
2890,51399
2890,8774
2890,8775
2890,966
2890,2893
2890,2892
2890,1453
2890,1740
2890,1741
2890,1742
2890,122553
2890,79090
2890,6853
2890,23426
2890,1812
2890,2348
2890,2036
2890,10484
2890,50944
2890,10175
2890,8241
2890,4915
2890,57622
2893,93145
2893,88
2893,6386
2893,59284
2893,116444
2893,729993
2893,116443
2893,5501
2893,1739
2893,5584
2893,23426
2893,3798
2893,5580
2893,5581
2893,5566
2893,5567
2893,5588
2893,87
2893,2036
2893,8826
2893,5500
2893,2936
2893,5568
2893,8241
2893,5582
2893,5583
2893,9495
2893,4646
2893,2892
2893,50834
2893,50839
2893,1741
2893,1742
2893,57622
2892,91289
2892,9451
2892,283450
2892,93145
2892,88
2892,6386
2892,116444
2892,59284
2892,23426
2892,5501
2892,1739
2892,5582
2892,3798
2892,5566
2892,5567
2892,116443
2892,2036
2892,5500
2892,388650
2892,2936
2892,5568
2892,9236
2892,8241
2892,9495
2892,10988
2892,643853
2892,4646
2892,729993
2892,1741
2892,1742
2892,57622
23002,5216
23002,58155
23002,146330
23002,253190
23002,84530
23002,25
23002,998
23002,6714
23002,3055
23002,7277
23002,51184
1107,474382
1107,653269
1107,10213
1107,9112
1107,3725
1107,11091
1107,3550
1107,8099
1107,128312
1107,55183
1107,7431
1107,3837
1107,92815
1107,7138
1107,57459
1107,22927
1107,6159
1107,10482
1107,152485
1107,85235
1107,79137
1107,6657
1107,7316
1107,51633
1107,8970
1107,10807
1107,8467
1107,10320
1107,94239
1107,23468
1107,6878
1107,9014
1107,9015
1107,1487
1107,9013
1107,8341
1107,84289
1107,8340
1107,9039
1107,5901
1107,7276
1107,6304
1107,6303
1107,440093
1107,580
1107,7994
1107,2932
1107,7270
1107,10989
1107,10988
1107,841
1107,8553
1107,7376
1107,9410
1107,51588
1107,57504
1107,3094
1107,2167
1107,10274
1107,23199
1107,1655
1107,9126
1107,138474
1107,8348
1107,8342
1107,3164
1107,4343
1107,8345
1107,51631
1107,64769
1107,26135
1107,6839
1107,6045
1107,51222
1107,189
1107,7291
1107,29894
1107,53615
1107,10155
1107,57002
1107,6613
1107,10013
1107,53981
1107,10014
1107,4686
1107,23309
1107,25855
1107,4171
1107,28965
1107,84181
1107,83987
1107,1457
1107,85509
1107,8932
1107,2023
1107,7518
1107,1459
1107,1108
1107,5116
1107,4361
1107,5110
1107,93974
1107,11177
1107,11176
1107,6872
1107,5928
1107,5929
1107,2648
1107,4097
1107,2874
1107,653781
1107,728378
1107,6731
1107,9219
1107,8243
1107,3783
1107,6138
1107,7837
1107,51548
1107,4665
1107,23028
1107,11335
1107,1478
1107,51317
1456,338692
1456,94274
1456,254427
1456,5568
1456,5566
1456,5567
1456,29785
1456,7534
1456,253190
1456,7533
1456,7532
1456,2810
1456,88455
1456,56940
1456,9294
1456,7314
1456,10099
1456,57561
1456,1455
1456,9412
1457,6615
1457,3925
1457,6722
1457,8091
1457,7515
1457,348
1457,7518
1457,1499
1457,7124
1457,10963
1457,4735
1457,5300
1457,5303
1457,5305
1457,1080
1457,3146
1457,2268
1457,29915
1457,64170
1457,9158
1457,6936
1457,6934
1457,902
1457,31
1457,3094
1457,4953
1457,54778
1457,4171
1457,5928
1457,613
1457,11036
1457,5176
1457,23
1457,407
1457,408
1457,11276
1457,6714
1457,4131
1457,7317
1457,7258
1457,2288
1457,2287
1457,3159
1457,1983
1457,1432
1457,9126
1457,9129
1457,8614
1457,3087
1457,53615
1457,10013
1457,10014
1457,55145
1457,23429
1457,51087
1457,324
1457,328
1457,3059
1457,2972
1457,3054
1457,5504
1457,2957
1457,64151
1457,2246
1457,2243
1457,995
1457,994
1457,997
1457,996
1457,10728
1457,10051
1457,57459
1457,25959
1457,23468
1457,23309
1457,9918
1457,3576
1457,3217
1457,3163
1457,2569
1457,1212
1457,9135
1457,637
1457,466
1457,6520
1457,3725
1457,123169
1457,25855
1457,1452
1457,1459
1457,1108
1457,9616
1457,5241
1457,5295
1457,4059
1457,3181
1457,4792
1457,51319
1457,51317
1457,6872
1457,51177
1457,51176
1457,84557
1457,5905
1457,3482
1457,672
1457,3486
1457,26088
1457,2997
1457,4208
1457,4800
1457,429
1457,6303
1457,1390
1457,10130
1457,10428
1457,4110
1457,9646
1457,9311
1457,845
1457,8894
1457,8893
1457,7421
1457,6839
1457,1636
1457,2810
1457,60490
1457,1025
1457,1027
1457,1021
1457,1020
1457,1022
1457,10923
1457,10921
1457,84464
1457,6696
1457,4361
1457,5524
1457,4691
1457,11176
1457,8674
1457,9600
1457,2643
1457,8553
1457,9219
1457,51018
1457,8996
1457,25833
1102,5296
1102,90060
1102,8676
1102,5905
1102,285381
1102,55213
1102,3070
1102,3398
1103,6855
1103,594857
1103,4804
1103,5580
1103,5581
1103,140679
1103,7054
1103,7432
1103,1119
1103,1270
1103,22920
1103,5582
1103,2571
1103,57053
1103,56261
1103,2752
1103,4852
1452,57683
1452,10297
1452,11052
1452,10213
1452,5710
1452,5501
1452,3551
1452,136263
1452,545
1452,31
1452,8655
1452,23291
1452,408
1452,3836
1452,3837
1452,324
1452,993
1452,10725
1452,998
1452,9662
1452,7534
1452,1499
1452,340069
1452,58
1452,7314
1452,7311
1452,4137
1452,5692
1452,5690
1452,5694
1452,5699
1452,84946
1452,6117
1452,9852
1452,7979
1452,5711
1452,6119
1452,3148
1452,9491
1452,23303
1452,7132
1452,3676
1452,11033
1452,653784
1452,9919
1452,5567
1452,5965
1452,7533
1452,1390
1452,2932
1452,2931
1452,283237
1452,8120
1452,81610
1452,2107
1452,10987
1452,8893
1452,641
1452,5704
1452,145508
1452,7514
1452,571
1452,1213
1452,60
1452,132884
1452,399687
1452,3161
1452,5706
1452,7412
1452,7531
1452,26130
1452,2121
1452,2810
1452,637
1452,8772
1452,6521
1452,1020
1452,1869
1452,6118
1452,5719
1452,5717
1452,5715
1452,5714
1452,5713
1452,9859
1452,23401
1452,1104
1452,1453
1452,1459
1452,5525
1452,6500
1452,122706
1452,3146
1452,7532
1452,1454
1452,5526
1452,5527
1452,5528
1452,5529
1452,7133
1452,94274
1452,751867
1452,27101
1452,7074
1452,55164
1452,10483
1452,49854
1452,613
1452,51199
1452,1889
1452,2547
1452,4792
1452,23621
1452,79856
1452,4914
1452,5568
1452,8915
1452,5566
1727,6491
1727,57017
1727,401138
1727,3305
1727,86
1727,200728
1727,3215
1727,5564
1727,4343
1727,11017
1727,10482
1727,1528
1727,54504
1727,80184
1727,7316
1727,6389
1727,3312
1727,54940
1727,10098
1727,2023
1727,6696
23008,10320
23008,7874
23008,4343
23008,11151
23008,10482
23008,1670
23008,23603
23008,4648
23008,5831
23008,84940
23008,4647
23008,84466
23008,57175
1459,10291
1459,23363
1459,6722
1459,23360
1459,23367
1459,8091
1459,23170
1459,123169
1459,7515
1459,7514
1459,7518
1459,80728
1459,1499
1459,7124
1459,4171
1459,79039
1459,10963
1459,5300
1459,5303
1459,5305
1459,3142
1459,6383
1459,26156
1459,2547
1459,29915
1459,64170
1459,5007
1459,9439
1459,6936
1459,6934
1459,902
1459,79959
1459,9412
1459,4953
1459,435
1459,23481
1459,22976
1459,84196
1459,50514
1459,54778
1459,55379
1459,6615
1459,29080
1459,22985
1459,4172
1459,348
1459,84946
1459,10728
1459,5928
1459,8161
1459,613
1459,8242
1459,8241
1459,4914
1459,23028
1459,23029
1459,57154
1459,5174
1459,84991
1459,64061
1459,407
1459,28960
1459,408
1459,6838
1459,10286
1459,6714
1459,9669
1459,1453
1459,7317
1459,7316
1459,7258
1459,7259
1459,4137
1459,3840
1459,51073
1459,10238
1459,147339
1459,1654
1459,2287
1459,3159
1459,1432
1459,57587
1459,27316
1459,56342
1459,9126
1459,7913
1459,81669
1459,4824
1459,5546
1459,26135
1459,8614
1459,6046
1459,6045
1459,6657
1459,23157
1459,26469
1459,9627
1459,10014
1459,9295
1459,55145
1459,3146
1459,10270
1459,23429
1459,1825
1459,1616
1459,1965
1459,92675
1459,324
1459,328
1459,4800
1459,51096
1459,3059
1459,2972
1459,3054
1459,6137
1459,9478
1459,57520
1459,9476
1459,10013
1459,11052
1459,5504
1459,11234
1459,64151
1459,83737
1459,2246
1459,124790
1459,995
1459,994
1459,997
1459,9275
1459,9277
1459,10051
1459,51566
1459,25959
1459,50813
1459,6117
1459,3276
1459,8449
1459,9918
1459,6872
1459,9785
1459,7536
1459,2668
1459,6176
1459,6175
1459,10987
1459,11091
1459,11099
1459,2569
1459,4363
1459,81608
1459,23095
1459,23524
1459,9135
1459,637
1459,466
1459,79837
1459,3725
1459,4839
1459,4836
1459,1454
1459,1108
1459,9616
1459,5241
1459,8563
1459,9813
1459,3181
1459,10482
1459,286075
1459,4792
1459,4793
1459,51319
1459,55677
1459,30813
1459,90933
1459,7112
1459,6128
1459,51177
1459,1447
1459,7052
1459,84557
1459,51773
1459,5905
1459,31
1459,8227
1459,3482
1459,672
1459,3486
1459,84365
1459,6015
1459,26088
1459,285672
1459,4899
1459,9600
1459,984
1459,728642
1459,4208
1459,7979
1459,9859
1459,11036
1459,5567
1459,429
1459,6303
1459,1390
1459,10130
1459,10138
1459,4110
1459,9318
1459,10422
1459,9646
1459,845
1459,51428
1459,51053
1459,8894
1459,8893
1459,8892
1459,7421
1459,54535
1459,6830
1459,988
1459,10250
1459,7013
1459,51631
1459,3217
1459,1983
1459,1636
1459,10992
1459,1736
1459,8829
1459,84264
1459,2810
1459,60490
1459,2956
1459,2957
1459,1025
1459,1027
1459,6118
1459,6119
1459,10923
1459,10921
1459,27339
1459,27336
1459,6696
1459,1212
1459,8100
1459,4691
1459,1446
1459,8674
1459,29079
1459,23215
1459,10075
1459,2643
1459,8553
1459,51018
1459,51547
1459,25833
1108,1789
1108,4300
1108,1786
1108,23363
1108,8099
1108,545
1108,23476
1108,92815
1108,57459
1108,138474
1108,6657
1108,7316
1108,64769
1108,2146
1108,8348
1108,8970
1108,57602
1108,94239
1108,23468
1108,94234
1108,9014
1108,9015
1108,1487
1108,9013
1108,3676
1108,8341
1108,84289
1108,653269
1108,6304
1108,64174
1108,440093
1108,4543
1108,8289
1108,85235
1108,4686
1108,57504
1108,3094
1108,474382
1108,10320
1108,6839
1108,60
1108,8463
1108,64180
1108,10250
1108,3164
1108,8340
1108,8345
1108,4665
1108,1983
1108,128312
1108,11017
1108,7412
1108,6045
1108,11335
1108,51222
1108,7291
1108,53615
1108,2625
1108,7270
1108,8467
1108,6613
1108,10013
1108,3725
1108,10014
1108,4839
1108,23309
1108,25855
1108,6118
1108,6119
1108,79776
1108,6117
1108,83987
1108,85509
1108,8932
1108,7994
1108,5116
1108,4361
1108,390502
1108,6731
1108,4691
1108,11176
1108,86
1108,65125
1108,10923
1108,5928
1108,152485
1108,9112
1108,653781
1108,728378
1108,9219
1108,23199
1108,8342
1108,6615
1108,51548
1108,51547
1108,4914
1108,23028
1108,51317
1108,4851
373509,10277
373509,3312
373509,5825
373509,10075
373509,9354
373509,3482
373509,112401
373509,7372
373509,340061
373509,34
373509,3843
373509,8975
403314,60489
403314,27350
403314,57379
57405,378708
57405,79980
57405,5501
57405,9833
57405,64151
57405,7514
57405,5905
57405,991
57405,10726
57405,998
57405,340069
57405,151648
57405,2491
57405,1060
57405,1063
57405,10615
57405,5525
57405,151246
57405,1062
57405,81930
57405,9493
57405,401541
57405,79682
57405,9787
57405,55920
57405,9156
57405,24137
57405,9648
57405,9319
57405,7272
57405,4055
57405,220134
57405,54821
57405,9126
57405,399687
57405,3161
57405,5903
57405,348995
57405,9133
57405,10403
57405,11339
57405,9232
57405,5347
57405,5426
57405,55143
57405,79172
57405,10274
57405,57551
57405,5528
57405,5526
57405,5527
57405,5529
57405,9055
57405,10112
57405,58513
57405,3619
57405,51659
57405,890
57405,891
57405,55355
57405,9212
57405,8243
57405,55165
57405,55166
57405,8481
57405,54908
57405,64897
57405,25936
57405,113130
23476,4300
23476,9076
23476,57680
23476,54457
23476,6879
23476,6878
23476,6877
23476,6873
23476,6128
23476,6871
23476,65980
23476,93380
23476,57634
23476,124790
23476,672
23476,367
23476,5469
23476,121504
23476,55743
23476,84148
23476,5305
23476,3948
23476,988
23476,23210
23476,256646
23476,1659
23476,1398
23476,7534
23476,2261
23476,7531
23476,10428
23476,904
23476,905
23476,8360
23476,23408
23476,26985
23476,6046
23476,10013
23476,1025
23476,1024
23476,5347
23476,10847
23476,5224
23476,27336
23476,8361
23476,8363
23476,8362
23476,8365
23476,8364
23476,8367
23476,8366
23476,8368
23476,5295
23476,58517
23476,5925
23476,54617
23476,8242
23476,8243
23476,79012
5241,7818
5241,55509
5241,3553
5241,10580
5241,994
5241,10728
5241,10286
5241,3480
5241,6996
5241,3484
5241,8630
5241,3337
5241,5469
5241,10963
5241,6714
5241,6449
5241,79039
5241,5304
5241,2796
5241,2065
5241,2066
5241,2770
5241,9014
5241,3275
5241,3148
5241,2547
5241,5566
5241,5567
5241,8805
5241,2263
5241,2288
5241,2289
5241,8204
5241,8202
5241,4110
5241,55147
5241,8289
5241,1432
5241,10987
5241,2597
5241,10273
5241,5111
5241,6047
5241,1509
5241,3861
5241,10401
5241,6594
5241,10403
5241,5021
5241,5020
5241,3630
5241,9584
5241,7356
5241,3725
5241,3146
5241,4831
5241,4830
5241,7337
5241,3960
5241,5294
5241,5293
5241,5290
5241,5291
5241,8405
5241,58512
5241,5925
5241,675
5241,3301
5241,890
5241,672
5241,2330
5241,6469
5241,6462
5241,5568
5241,687
5241,4582
3836,57680
3836,5896
3836,57520
3836,6728
3836,3556
3836,5902
3836,5903
3836,5901
3836,84220
3836,56259
3836,5905
3836,2911
3836,3837
3836,990
3836,57459
3836,55901
3836,3096
3836,7316
3836,8349
3836,2068
3836,3843
3836,3842
3836,285672
3836,55756
3836,51070
3836,7874
3836,54512
3836,57379
3836,196528
3836,51194
3836,7534
3836,5965
3836,7533
3836,5000
3836,51176
3836,10139
3836,5771
3836,9643
3836,1434
3836,81611
3836,53615
3836,6502
3836,10987
3836,8892
3836,57504
3836,7514
3836,23404
3836,3702
3836,6280
3836,9133
3836,202151
3836,8061
3836,11331
3836,5897
3836,10013
3836,4686
3836,1027
3836,4171
3836,862
3836,10923
3836,1104
3836,84464
3836,27339
3836,3960
3836,53371
3836,7532
3836,2810
3836,1967
3836,91543
3836,10482
3836,5928
3836,55578
3836,121053
3836,891
3836,10078
3836,55602
3836,9219
3836,672
3836,11317
3836,4790
3836,51010
3836,4914
3836,51013
653499,221662
653499,338596
653499,11269
653499,3963
653499,771
653499,6480
653499,6487
653499,6484
653499,10987
653499,26301
653499,51077
56891,51379
56891,10615
56891,5966
90874,653781
90874,10155
90874,653269
90874,23582
90874,728378
3737,140803
3737,7037
3737,1739
3737,53616
3737,23114
3737,6326
3737,6323
3737,5903
3737,6329
3737,775
3737,774
3737,776
3737,30820
3737,1742
3737,773
3737,1272
3737,779
3737,3783
3737,1840
3737,10552
3737,6328
3737,1740
3737,26047
3837,3921
3837,23363
3837,6721
3837,6720
3837,7514
3837,4686
3837,5460
3837,79139
3837,1063
3837,1080
3837,3676
3837,81620
3837,9156
3837,5771
3837,167691
3837,8344
3837,7412
3837,7416
3837,7417
3837,7419
3837,57379
3837,6615
3837,4171
3837,7175
3837,56000
3837,56001
3837,4914
3837,57154
3837,2597
3837,9688
3837,7756
3837,100131211
3837,23683
3837,3840
3837,3843
3837,3842
3837,7133
3837,51194
3837,1654
3837,1655
3837,580
3837,8204
3837,4543
3837,1434
3837,129685
3837,9126
3837,4267
3837,348995
3837,84928
3837,11338
3837,10014
3837,862
3837,2023
3837,83593
3837,326
3837,22894
3837,57680
3837,6130
3837,6135
3837,10944
3837,89777
3837,732272
3837,83737
3837,26270
3837,996
3837,10056
3837,339287
3837,7431
3837,9787
3837,7534
3837,7531
3837,55257
3837,6176
3837,6175
3837,10987
3837,3611
3837,11097
3837,3312
3837,8266
3837,2040
3837,1104
3837,2107
3837,53371
3837,3184
3837,3181
3837,10480
3837,10482
3837,84659
3837,6638
3837,6632
3837,51701
3837,1974
3837,3187
3837,5902
3837,5903
3837,5901
3837,84220
3837,5905
3837,1676
3837,1677
3837,3488
3837,3486
3837,29997
3837,60
3837,7316
3837,2771
3837,728642
3837,9149
3837,4800
3837,309
3837,301
3837,302
3837,9643
3837,51588
3837,988
3837,23404
3837,7013
3837,1736
3837,202151
3837,29956
3837,567
3837,83987
3837,9853
3837,27335
3837,5521
3837,4691
3837,10073
3837,23214
3837,10075
3837,55165
3837,54867
3837,51547
3837,8480
3837,25939
3837,4851
79822,58480
79822,998
79822,4543
79822,3315
79822,4544
26519,9092
26519,116
26519,10236
26519,401505
26519,26517
26519,26515
26519,23420
26519,29090
26519,51025
26519,58190
26519,203286
26519,1678
26519,506
26519,617
26519,131474
26519,10469
26519,51314
26519,6173
26519,56942
26519,1431
26519,4830
26519,50
26519,80273
26519,25813
26519,80324
26519,55750
26517,5173
26517,7517
26517,1678
26517,997
26517,9274
26517,6152
26517,131474
26517,4643
26517,50
26517,25813
26517,9782
26517,7430
26517,7534
26517,81620
26517,1656
26517,1431
26517,51187
26517,167691
26517,10992
26517,8462
26517,23405
26517,3299
26517,51025
26517,6280
26517,7416
26517,506
26517,84823
26517,6119
26517,10921
26517,7283
26517,7284
26517,26515
26517,3106
26517,51719
26517,3181
26517,617
26517,10469
26517,5832
26515,116
26515,124540
26515,1678
26515,10469
26515,3482
26515,131474
26515,55750
26512,6878
26512,6877
26512,5500
26512,6618
26512,4686
26512,79035
26512,675
26512,10302
26512,4035
26512,80237
26512,79034
26512,55756
26512,988
26512,57117
26512,7979
26512,79664
26512,55726
26512,7702
26512,904
26512,905
26512,64859
26512,57508
26512,129685
26512,4343
26512,6617
26512,2959
26512,6619
26512,2957
26512,1025
26512,4176
26512,6118
26512,6119
26512,1022
26512,6117
26512,5441
26512,203522
26512,80789
26512,10482
26512,65123
26512,203245
26512,55212
26512,4914
26512,5440
26512,114823
26512,2958
26511,8563
26511,23305
26511,4223
26511,54790
26511,83755
26511,220082
26511,79666
26511,10170
26511,3846
26511,7334
26511,11338
26511,2120
26511,51703
26511,117144
26511,85291
26511,50618
151531,5238
151531,3251
151531,7431
151531,84618
151531,4860
151531,55276
151531,3728
151531,1499
151531,1806
151531,7378
151531,7372
151531,7371
151531,54963
387119,145508
387119,51604
57404,1581
57404,23205
57404,23305
57404,51302
57404,9780
57404,6309
57404,6307
57404,1580
57404,81616
57404,51703
57404,57609
23471,6727
23471,6726
23471,6729
23471,6728
23471,6128
23471,5586
23471,6152
23471,6154
23471,6155
23471,6156
23471,6157
23471,6158
23471,6159
23471,79139
23471,7316
23471,7311
23471,140801
23471,114609
23471,90701
23471,9789
23471,1650
23471,10134
23471,148022
23471,6176
23471,6175
23471,6173
23471,6170
23471,116832
23471,25873
23471,23480
23471,23521
23471,60559
23471,2100
23471,57092
23471,7179
23471,10488
23471,6731
23471,6734
23471,23197
23471,6139
23471,6132
23471,6133
23471,6130
23471,6136
23471,6137
23471,6134
23471,6135
4909,4915
4909,4804
4909,4916
4909,4852
4909,1270
56890,7337
56890,4103
3732,4179
3732,3675
3732,977
3732,4035
3732,3109
3732,3122
3732,7076
3732,1839
3732,10488
3732,23118
3732,3108
3732,967
3732,3676
3732,3725
3732,4790
3732,5738
3732,963
3732,2065
6906,3816
6906,375056
6906,6462
6906,1735
6906,3053
6906,2147
6906,7276
6906,7173
6906,6567
79809,79989
79809,7289
79809,55081
79809,150737
79809,8448
79809,8100
79809,51715
79809,5568
79809,5566
79809,5567
79809,90410
79809,80184
79809,8655
79809,83658
79809,64792
79809,7414
79809,6991
79809,22920
79809,9371
79809,2121
79809,51098
170712,1337
170712,27089
170712,1339
170712,1352
170712,617
170712,1355
170712,124637
170712,9377
170712,2122
55020,5198
55020,2224
55020,56903
55020,25793
55020,24139
55020,10487
4691,3921
4691,3927
4691,23363
4691,6727
4691,3558
4691,4686
4691,5460
4691,6152
4691,6154
4691,6155
4691,6156
4691,6157
4691,6158
4691,6159
4691,4171
4691,5308
4691,10969
4691,6118
4691,10801
4691,3148
4691,3676
4691,26156
4691,284695
4691,57154
4691,22907
4691,7706
4691,904
4691,25873
4691,54888
4691,54881
4691,23481
4691,8349
4691,8467
4691,8342
4691,8344
4691,7412
4691,7416
4691,7417
4691,7419
4691,4174
4691,10849
4691,1314
4691,7178
4691,5925
4691,8243
4691,947
4691,4914
4691,940
4691,23020
4691,51202
4691,10061
4691,3437
4691,3184
4691,10482
4691,9669
4691,10111
4691,7316
4691,3842
4691,8971
4691,7528
4691,54927
4691,2023
4691,81
4691,86
4691,5962
4691,1654
4691,1655
4691,51631
4691,3159
4691,56341
4691,56342
4691,79050
4691,2597
4691,9126
4691,9129
4691,4343
4691,6632
4691,6282
4691,26135
4691,6045
4691,9212
4691,11331
4691,9584
4691,149041
4691,155061
4691,23345
4691,84248
4691,65125
4691,55149
4691,55681
4691,72
4691,2547
4691,2975
4691,84844
4691,6139
4691,6132
4691,6133
4691,6130
4691,6136
4691,6137
4691,6134
4691,6135
4691,11338
4691,5500
4691,7431
4691,996
4691,10728
4691,9277
4691,10056
4691,7534
4691,2146
4691,23466
4691,23468
4691,170506
4691,9092
4691,3276
4691,677770
4691,3575
4691,5092
4691,5094
4691,9782
4691,7538
4691,6176
4691,6175
4691,6173
4691,5328
4691,10989
4691,51187
4691,10987
4691,10980
4691,60
4691,3312
4691,6170
4691,23521
4691,497661
4691,6950
4691,8266
4691,4683
4691,408
4691,5295
4691,8568
4691,3187
4691,3181
4691,10480
4691,6638
4691,6633
4691,4791
4691,4793
4691,1974
4691,1616
4691,1786
4691,161424
4691,6874
4691,6128
4691,5901
4691,5905
4691,80781
4691,115509
4691,22890
4691,988
4691,2771
4691,7874
4691,728642
4691,9859
4691,9495
4691,23212
4691,54512
4691,11033
4691,309
4691,301
4691,302
4691,58160
4691,51428
4691,841
4691,54433
4691,55003
4691,26986
4691,6830
4691,23404
4691,23405
4691,10250
4691,6138
4691,53981
4691,2956
4691,1025
4691,6119
4691,6117
4691,1029
4691,83987
4691,1748
4691,27335
4691,27336
4691,79171
4691,10236
4691,7284
4691,58512
4691,47
4691,81847
4691,10075
4691,10171
4691,8487
4691,51547
4691,6548
57407,79987
57407,4706
57407,6389
57407,56898
57407,55748
57407,509
57407,84263
57407,84267
57407,2280
57407,445
57407,11331
57407,55967
57407,4702
57407,4716
81061,5567
81061,5568
81061,729442
81061,645051
81061,5566
81061,2774
81061,2792
81061,408
55303,9332
55303,155038
4693,8324
4693,8321
4693,8322
4693,4922
4693,51199
4693,51172
4693,22858
4693,4708
4693,1476
4693,1311
4693,84844
4693,4170
4693,54964
4693,2495
4693,3964
4693,25830
4693,4975
4693,6690
81558,9149
81559,9817
81559,154214
81559,55182
81559,57520
81559,10293
81559,200845
81559,11059
81559,1949
81559,148581
81559,64410
81559,54850
81559,135892
81559,80028
81559,26272
81559,26270
81559,8651
81559,55905
81559,26232
81559,142685
81559,246184
81559,991
81559,142689
81559,11275
81559,23194
81559,90933
81559,84861
81559,7319
81559,7318
81559,7314
81559,7317
81559,10324
81559,7311
81559,6905
81559,23304
81559,127544
81559,9910
81559,5564
81559,5565
81559,51191
81559,26091
81559,51619
81559,26259
81559,51444
81559,6468
81559,30844
81559,10616
81559,7741
81559,10422
81559,146330
81559,7704
81559,84727
81559,114907
81559,84961
81559,6502
81559,89122
81559,6500
81559,51586
81559,23327
81559,122769
81559,222235
81559,63948
81559,9039
81559,55958
81559,9870
81559,80781
81559,3215
81559,100462977
81559,27246
81559,997
81559,6047
81559,6049
81559,92591
81559,7337
81559,223082
81559,23295
81559,25793
81559,868
81559,4170
81559,5713
81559,285231
81559,51529
81559,93611
81559,27338
81559,23291
81559,255488
81559,9616
81559,84676
81559,10273
81559,64320
81559,84085
81559,142686
81559,7391
81559,158506
81559,22954
81559,10489
81559,89910
81559,8916
81559,26118
81559,996
81559,9354
81559,899
81559,158038
81559,6737
81559,51780
81559,118424
81559,4508
81559,221687
81559,7336
81559,7334
81559,7332
81559,7917
81559,5831
81559,92369
81559,9296
81559,348093
81559,26235
81559,25831
81559,84167
81559,57154
81559,26268
4920,7855
4920,8324
4920,8323
4920,8322
4920,11030
4920,1119
4920,7471
4920,7474
4920,1212
4920,1213
4920,1211
4920,8200
4920,3396
4920,1600
4920,4919
4920,57216
4798,2873
4798,134285
4798,10653
4798,1787
4798,5886
4798,79839
4798,86
4798,93973
4798,53832
4798,2130
4798,57634
4798,9274
4798,5631
4798,6993
4798,54617
4798,79913
4798,23582
4798,9318
4798,22900
4798,4790
4798,64170
4798,1069
4798,60
4798,81611
4798,50813
4798,10987
4798,10980
4798,2049
4798,64708
4798,10920
4798,51377
4798,10902
4798,7528
4799,55534
4799,2280
4799,2281
4799,55603
4799,2287
4799,7334
6905,113457
6905,6904
6905,5886
6905,51175
6905,3312
6905,26098
6905,3106
6905,26135
6905,84617
6905,23743
6905,5836
6905,84790
6905,4157
6905,4792
6905,7277
6905,4914
6905,4836
6905,389376
6905,51095
6905,1369
6905,7278
6905,6902
4794,113457
4794,10213
4794,3552
4794,3551
4794,7514
4794,23291
4794,9276
4794,5598
4794,7311
4794,5692
4794,5690
4794,5694
4794,5699
4794,7979
4794,9491
4794,3305
4794,5966
4794,3313
4794,3312
4794,7278
4794,6500
4794,9128
4794,122706
4794,5704
4794,5706
4794,7415
4794,1213
4794,3728
4794,10014
4794,5719
4794,5717
4794,5715
